,address,company
2846,海淀区花园北路52号,中国信息通信研究院
2847,北京市海淀区北四环西路9号银谷大厦12B层,北京北大软件工程发展有限公司
2850,杭州市海创园（阿里巴巴附近）,北京慧博云通检测技术有限公司
2852,福建省泉州市丰泽区宝洲路299号（原行政执法局办公大楼）6楼,品尚电子商务有限公司
2856,北京市朝阳区霄云路鹏润大厦,国美金控投资有限公司
2859,北京市海淀区北四环西路67号中关村国际创新大厦11层,北京北大软件工程发展有限公司
2866,北京市海淀区西小口路66号中关村东升科技园北领地C7二层,新智认知数据服务有限公司
2867,北京市东城区银河SOHO C座8层802室,首约科技(北京)有限公司
2869,北京市朝阳区酒仙桥路52号院1号楼B座2层202,河北志晟信息技术股份有限公司
2870,北京市朝阳区来广营高科技产业园创达三路东方国信大厦,北京东方国信科技股份有限公司
2877,大连市中山区港兴路6号万达中心20层,北部资产经营股份有限公司
2884,北京市顺义区空港物流园区八街三号,北京宅急送快运股份有限公司
2886,北京市海淀区北太平庄18号城建大厦A座15层,中国华戎科技集团有限公司
2890,丰台科技园汉威国际,北京蓝信汇智科技有限公司
2894,成都-高新区,成都准星云学科技有限公司
2895,北京市朝阳区日坛路6号新族大厦10层,北京车行一六八信息技术有限公司
2901,上地中软关软件园,北京三才智者技术服务有限公司
2902,北京市东城区和平里东街11号院航星科技园4号楼,北京网秦天下科技有限公司
2904,北京市朝阳区阜安西路望京soho中心T3 A座15层,北京知道创宇信息技术有限公司
2905,北京市朝阳区酒仙桥北路7号电通时代广场三号楼A区,北京蓝汛通信技术有限责任公司
2907,北京市丰台区南四环西路186号,北京商高科技有限公司
2914,北京市西城区宣武门外大街甲一号环球财讯中心A座12层,中国经济信息社有限公司
2915,北京市丰台科技园总部基地17区17号楼,翼霖实业集团有限公司
2916,北京市海淀区万泉河路68号紫金大厦1801室,华宇金信(北京)软件有限公司
2918,北京市朝阳区霄云路26号鹏润大厦B座5层,国美控股集团有限公司
2919,北京大学校友会,硅谷汇(北京)软件技术有限公司
2920,朝阳区建国路89号华贸公寓商务楼4号楼305,北京登云美业网络科技有限公司
2921,北京市海淀区上地信息路22号上地科技综合楼B座五层,北京五岳鑫信息技术股份有限公司
2925,北京市海淀区中关村大街15-11号 中关村国际创客中心B1 E02,四开花园网络科技(天津)有限公司北京分公司
2931,北京市昌平区北清路生命科学园泰康,泰康保险集团股份有限公司
2933,北京市海淀区清华科技园创业大厦2层,梦燃教育科技(北京)有限公司
2943,北京海淀区上地七街国际创业园,上海兴畅网络技术股份有限公司
2951,北京市海淀区知春路北航致真大厦（10号线西土城）,网云易通(北京)科技有限公司
2957,北京市海淀区辉煌时代大厦,北京智慧星光信息技术有限公司
2958,中国北京清华大学微电子学研究所,清华大学微电子学研究所
2960,北京市朝阳区东三环中路1号环球金融中心西座6层,法国施维雅
2962,北京市海淀区北太平庄路18号城建大厦A座23层,北京泽塔云科技股份有限公司
2969,北京市朝阳区望京东路1号摩托罗拉大厦,上海开奈电子通讯有限公司
2970,北京市东城区西滨河路中海地产广场东塔205室,三二一(北京)科技有限公司
2975,北京市海淀区中关村大街27号中关村大厦9层,北京北大英华科技有限公司
2987,酒仙桥北路甲10号,北京超图信息技术有限公司
2989,北京市朝阳区利泽中二路2号望京科技创业园B座4层,北京康瑞德医疗器械有限公司
2995,北京朝阳区建国路77号华贸中心3座35层（地铁1号线大望路站A口即是）,阿拉丁控股集团有限公司
2996,北京市海淀区苏州街16号神州数码大厦3层,北京精真估信息技术有限公司
3000,朝阳区高碑店路西店1102号国粹苑A座四层4069-4078室,北京聚通达科技股份有限公司
3002,北京市朝阳区,新洲康之源(北京)商贸有限公司
3005,11,红帽中国
3011,北京市朝阳区望京东路1号摩托罗拉大厦,锤子科技(北京)有限公司
3015,北京市朝阳区霄云路40号国航世纪大厦23层,北京鹏全云电子商务有限公司
3016,北京市朝阳区北苑路28号院1号楼－潮驿178－A座 4 层,上海中清龙图网络科技有限公司北京分公司
3023,北京市海淀区科学院南路2号融科资讯中心A座316,旷视科技face++
3026,北京朝阳区八里庄北里220号，1872商务楼（中国银行左侧），猎聘网,猎聘网
3028,北京市北京经济技术开发区博兴八路1号,中金数据系统有限公司
3031,北京市朝阳区呼家楼博瑞大厦B座,北京地球港卓越商业管理有限公司
3033,北京市海淀区（上地）开拓路17号，时代集团A座3层,北京贝虎机器人技术有限公司
3038,北京市海淀区知春路北航致真大厦,北京智明星通科技股份有限公司
3039,北京西城区成方街27号,中国石油国际事业有限公司
3042,北京市海淀区中关村大街1号海龙大厦8层0816-0825,随行付支付有限公司
3044,北京市 海淀区 东北旺西路8号 中关村软件园36号楼,曙光信息产业（北京）有限公司
3045,北京市朝阳区酒仙桥路6号院（电子城•国际电子总部）2号楼,360金融
3050,北京市经济技术开发区亦城财富中心B座11层,达疆网络科技(上海)有限公司
3051,北京市朝阳区焦化路甲18号 中国出版创意产业基地先导区 一层150室,中建智云网络通信有限公司
3052,北京朝阳区安外外馆后身一号,中国交通通信信息中心
3053,北京市海淀区中关村软件园东北旺南路29号首农蓝海中心C座7层,北京华育兴业科技有限公司
3056,北京市海淀区上地桥东金山软件大厦,北京金山办公软件股份有限公司
3062,北京市海淀区开拓路1号汇苑开拓大厦A座4层,小船出海教育科技(北京)有限公司
3079,北京市顺义区牛汇北五街5号4幢,北京江河幕墙系统工程有限公司
3080,东三花 双井 优士阁B座10层,北京东械科技有限公司
3085,北京市石景山区杨庄路70号院公社1958创意园5号楼,北京雅林士博建筑工程有限公司
3086,北京市东城区朝阳门内银河SOHO B座9层20903室,北京奇子投资管理有限公司
3096,北京：朝阳区望京东路4号院望京恒电大厦A座（望京科创大厦）8层,全时云商务服务股份有限公司
3098,公司总部：北京市石景山区阜石路165号中国华录大厦B座10层——人力资源部,北京易华录信息技术股份有限公司
3099,北京海淀区知春路希格玛公寓A座602,北京人合创咨询有限公司
3102,北京市昌平区龙域中街龙域中心 b 座 9 层,北京美洽网络科技有限公司
3103,北京市海淀区学院路51号首享科技大厦13层,暴风影音
3104,北京市朝阳区裕民路,长安通信科技有限责任公司
3109,新诺亚（北京）文化发展有限公司 ,新诺亚(北京)文化发展有限公司
3110,北京海淀区花园东路19号中兴大厦,南京君合创胜数据科技有限责任公司
3113,北京市红军营南路媒体村天畅园8号楼3层,北京雷石天地电子技术有限公司
3118,北京市海淀区北太平路城建大厦c座3层,大唐网络有限公司
3137,北京市和平区青龙胡同1号歌华大厦A座616室,北京嘉和美康信息技术有限公司
3152,北京市朝阳区国贸建外SOHO西区17号楼18层,北京众合天下管理咨询有限公司
3154,上海市岳阳路76号,公安部第三研究所
3156,北京市北京经济技术开发区经海三路 科创13街，中矿华飞3层,北京欣奕华科技有限公司
3158,北京市丰台区西南四环时代财富天地大厦2号楼29层,博易智软(北京)技术股份有限公司
3159,北京市丰台区科学城中核路1号1号楼五层,北京锦鸿希电信息技术股份有限公司
3173,北京、华中、华北、华东地区,北京宝兰德软件股份有限公司
3198,北京市朝阳区光华路五号世纪财富中心2号楼10层,北京世源光华房地产开发有限公司
3223,北京市朝阳区望京东路1号摩托罗拉大厦7层,新智超脑科技有限公司
3226,北京市丰台区航丰路1号时代财富天地28层,北京国电通网络技术有限公司
3229,酒仙桥360大厦,360金融
3254,北京市西城区宣武门西大街甲129号,北京三才智者技术服务有限公司
3260,北京市海淀区中关村南大街甲8号院威地大厦11层,北京缀新网络技术有限公司
3262,北京市朝阳区广渠路66号院8号楼百环青创大厦2层205室,天创信用服务有限公司
3269,北京市海淀区学院路51号首享科技大厦12层1203-1207室,北京四合天地科技有限公司
3275,北京市通州区马驹桥环宇路3号桑德集团,北京智慧云行科技有限责任公司
3277,小西天,中国信息通信研究院
3279,北京市海淀区学院路35号世宁大厦802室,华青融天(北京)技术股份有限公司
3293,北京市海淀区永丰路四维图新大厦A座2层,北京世纪高通科技有限公司
3295,北京大钟寺中坤广场E座902,北京邦利德网络科技有限公司
3296,北京市朝阳区安翔北路创业大厦B座17层,北京金信网银金融信息服务有限公司
3298,北京市海淀区上地信息路11号2层,百度外卖
3301,北京市海淀区西三旗建材城西路65号,中邮信息科技(北京)有限公司
3302,北京大兴经济技术开发区亦城财富中心B座11层,达疆网络科技(上海)有限公司
3323,北京市西城区白纸坊东2号北京创新文化工场8层816（地铁4号线陶然亭D口出）,中科科猫(北京)科技有限公司
3327,北京市朝阳区霄云路26号鹏润大厦B座17层,国美在线电子商务有限公司
3330,朝阳区 东三环 双井 优士阁B座10层,北京东械科技有限公司
3331,东三环 双井 优士阁B座10层,北京东械科技有限公司
3332,北京市朝阳区朝外大街甲6号万通中心D座7层701,易宝支付有限公司
3333,北京市朝阳区朝外大街甲6号万通中心D座23层,易宝支付有限公司
3335,北京市海淀区双清路清同方大厦,同方威视技术股份有限公司
3337,海淀区东北旺西路8号中关村软件园21号楼启明星辰大厦3层一区,聚美优品
3339,海淀区北三环中路44号3幢1001室,北京教培师训网络科技股份有限公司
3361,北京市朝阳区中环世贸,数联道(北京)科技有限公司
3369,上海市静安区江宁路167号新城大厦703室,上海飞观信息科技有限公司
3370,北京市朝阳区利泽东街5号,亚创博彦(北京)科技有限公司
3378,北京市朝阳区东三环北路38号院1号楼泰康金融大厦22层,方正中期期货有限公司
3379,北京市海淀区北四环中路238号柏彦大厦16层,民航数据通信有限公司
3389,北京市海淀区学院路和知春路的交汇处致真大厦C座10层,北京智慧图科技发展有限责任公司
3396,北京市朝阳区东枫曙光中心三层,北京优全智汇信息技术有限公司
3397,北京市海淀区知春路7号致真大厦D座,宇罗(北京)科技有限公司
3406,海淀区学院南路62号中关村资本大厦 ,北京熠宸信息科技有限公司
3424,北京市经济技术开发区永昌北路3号 8号楼8660,北京天空卫士网络安全技术有限公司
3425,北京市经济技术开发区宏达工业园永昌8号8660,北京天空卫士网络安全技术有限公司
3426,北京市经济技术开发区宏达工业园永昌8号8660A,北京天空卫士网络安全技术有限公司
3435,北京市海淀区东北旺西路8号中关村软件园9号楼(国际软件大厦)B区305,北京中科汇联科技股份有限公司
3439,北京市海淀区中关村南大街2号数码大厦B座902A室,伟宏互联网科技有限公司
3445,厦门市同安区同龙二路1188号,华强方特(厦门)动漫有限公司
3446,北京市朝阳区日坛国际贸易中心,乾道投资控股集团有限公司
3449,北京市朝阳区东三环中路20号乐成中心A座8-9层,北京品友互动信息技术股份公司
3451,北京市朝阳区东三环中路20号乐成中心A座901,北京品友互动信息技术股份公司
3457,北京市海淀区西北旺镇亮甲店路北京人才教育基地,北京渔阳信通信息技术有限公司
3458,北京市昌平区中国农机试验站云计算人才培养基地,北京渔阳信通信息技术有限公司
3460,北京市昌平区中国农机院农业生态科技园渔阳IT实训基地,北京渔阳信通信息技术有限公司
3475,北京市海淀区西北旺东路10号院东区君正大厦4层,北京智慧眼科技股份有限公司湖南分公司
3478,天津滨海高新技术产业开发区华苑产业区（环外）海泰发展二路12号，天津高新区，地铁三号线高新区站附近,新拓尼克科技研发中心 
3486,北京市海淀区羊坊店路光耀东方广场N座618,北京博图纵横科技有限责任公司
3487,北京市北京经济技术开发区同济南路20号院1号楼,北京中航智科技有限公司
3489,北京市昌平区科学园路生命园路8号院一区15号二层,卡尤迪生物科技(北京)有限公司
3494,北京市朝阳区望京北路1号中国数码港大厦,锤子科技(北京)有限公司
3495,电通创意广场,北京知行易航智能科技有限公司
3502,海淀区学院南路62号中关村资本大厦,北京圣康汇金科技有限公司
3511,北京朝阳区望京,杭州数美科技有限公司
3512,北京市海淀区35号世宁大厦20层,北京小鸟看看科技有限公司
3517,北京市朝阳区安定路35号 安华发展大厦15层,世纪佳缘交友网
3519,北京市海淀区文慧园甲12号 久其软件,北京久其软件股份有限公司
3522,北京海淀区王庄路1号同方科技广场B座27层,北京辰安科技股份有限公司
3523,融科资讯中心A座316,旷视科技face++
3526,北京市东城区建国门内大街28号民生金融中心C座19层,中国民生信托有限公司
3532,北京市朝阳区SOHO现代城C座305,北京足坛之星投资有限公司
3533,北京市海淀区中关村软件园二期西北旺东路10号院亚信总部研发中心大厦,亚信科技(中国)有限公司
3535,北京,泰康保险集团股份有限公司
3536,北京市海淀区中关村大街22号中科大厦,北京瑞星信息技术股份有限公司
3544,北京市朝阳区东三环北路嘉铭中心B座6层,北京耀莱财富管理有限公司
3548,北京市朝阳区建外大街22号赛特广场6层,致同会计师事务所
3551,东四环百子湾附近，离地铁近,世纪爱心国际投资集团有限公司
3552,北京市海淀区永定路甲51号,航天科工智慧产业发展有限公司
3554,北京市海淀区丰秀中路3号院12号楼,北京旋极集团
3557,北京市海淀区上地开拓路17号时代集团A座西门3层,北京贝虎机器人技术有限公司
3563,北京市海淀区成府路28号优盛大厦A座1802,北京阿凡题科技有限公司
3565,北京市海淀区丰秀中路3号院7号楼中网数据办公大楼,中网数据(北京)股份有限公司
3566,北京市海淀区北四环中路229号海泰大厦,北京快鱼电子股份公司
3570,北京中关村南大街5号北京理工大学,北京理工大学智能机器人与系统高精尖创新中心
3571,北京市静安中心９层　　１１层,北京新恒基房地产集团有限公司
3574,北京市朝阳区东大桥路8号尚都国际中心A座310,东易日盛家居装饰集团
3575,北京朝阳区三元桥嘉里大通401室,北京易商通科技股份有限公司
3580,北京市,北京凡尔康管理咨询有限公司
3581,北京市海淀区上地三街9号金隅嘉华大厦D座711,山东华软金盾软件股份有限公司
3587,海淀区中关村软件园东北旺西路君正大厦A座4层,北京智慧眼科技股份有限公司湖南分公司
3590,北京市朝阳区酒仙桥路52号东方科技园4号楼云测大厦,北京云测信息技术有限公司
3591,北京市海淀区上园村3号交大科技大厦1404-2,北京佳讯飞鸿电气股份有限公司
3592,北京市朝阳区西坝河南路1号金泰大厦16层（地铁13号线柳芳站）,Esri中国信息技术有限公司
3593,北京市海淀区苏州街16号(神州数码大厦),神州数码医疗科技股份有限公司
3596,北京市海淀区上地五街福道大厦链家网,链家网(北京)科技有限公司
3597,北京市海淀区永定路51号,北京计算机技术及应用研究所
3600,北京市海淀区上地信息路11号彩虹大厦北楼一层,北京安力斯环境科技股份有限公司
3601,中关村创业大街北京大学校友会,硅谷汇(北京)软件技术有限公司
3607,北京,上海瀚纳仕人才管理咨询有限公司
3608,,联通云数据有限公司
3610,西安联通,联通云数据有限公司
3643,北京市海淀区上地信息路12号2层A区211/213室,卡尤迪生物科技(北京)有限公司
3651,北京市顺义区南法信府前街12号顺捷大厦五层（地铁15号线直达）联系电话：010—57045052,北京百迈客生物科技有限公司
3653,北京市昌平区超前路37号,乐普(北京)医疗器械股份有限公司
3655,深圳市南山区高新园迈科龙大厦1301A,深圳索信达数据技术股份有限公司
3660,北京市海淀区北清路 68 号用友产业园西区 1 栋 C 座,纳通医疗集团
3661,北京市海淀区中关村软件园（一期）东北旺西路8号27号院A座,北京中交兴路车联网科技有限公司
3665,北京市海淀区复兴路65号电信实业大厦13楼,北京安宁创新网络科技股份有限公司
3666,海淀区北四环海淀区北四环海淀区北四环,北京金山云网络技术有限公司
3669,北京市海淀区蓝靛厂南路25号牛顿办公区11层北区,恒信东方文化股份有限公司
3670,北京市海淀区丹棱街5号微软大厦,北京迪美策方市场咨询有限公司
3672,北京市海淀区知春路7号致真大厦C座5-6层,北京智明星通科技股份有限公司
3674,东直门外大街甲2号正东国际大厦A座25层,"ACCESS PEOPLE CO.,LIMITED"
3677,北京市海淀区蓝靛厂东路2号金源时代商务中心B区,北京楚天龙科技发展有限公司
3678,北京市海淀区中关村软件园5号楼汉王大厦,汉王科技股份有限公司
3679,北京市朝阳区朝外大街26号朝外MEN写字中心A座10层,鹏博士电信传媒集团股份有限公司
3683,山东泰安；海南海口；,东华软件股份公司
3690,北京市朝阳区朝阳门外丰联广场2605,北京天石和合文化传播有限责任公司
3691,北京市海淀区中关村鼎好大厦A座2层义创空间15号,青松智慧(北京)科技有限公司
3692,北京海淀区/上海黄浦区/无锡南长区,浙江九州云信息科技有限公司
3693,北京首开广场,阿里巴巴(中国)有限公司
3695,北京市海淀区创业大街昊海楼4层402,北京因果树网络科技有限公司
3696,北京市海淀区中关村大街1号10层1022室,地壳机器人科技有限公司
3698,北京市朝阳慧忠北里,北京安德信业信息咨询有限责任公司
3699,北京市石景山区城通街26号院4号楼12层1208,北京青燕祥云科技有限公司
3700,西二旗软件园,迪原创新(北京)科技有限公司
3705,北京,康明斯(中国)投资有限公司
3707,方恒国际中心A座,阿里巴巴(中国)有限公司
3708,北京市朝阳区北京金辉大厦18层1801-1803,北京七鑫易维信息技术有限公司
3712,北京市房山区辰光东路16号院启航国际三期11号写字楼401室,巴士互娱(北京)科技有限公司
3713,北京市朝阳区广顺南大街601,北京顶测科技有限公司
3714,北京市,北京聚辉管理咨询有限公司
3719,北京市海淀区中关村东路66号世纪科贸大厦B座2304,北京创景咨询有限公司
3722,北京市西城区广宁伯街2号 金泽大厦,首创置业股份有限公司
3723,北京市,虫极科技(北京)有限公司
3725,海淀区清河中街,北京思迪康泰科技有限公司
3727,北京市海淀区海淀大街3号1幢A座3层301-026,北京奇点机智科技有限公司
3732,北京海淀区上地,北京思迪康泰科技有限公司
3740,北京市朝阳区高碑店东亿国际传媒产业园三期C座4号门6层,北京微吼时代科技有限公司
3742,北京智慧摩羯数据科技有限公司,北京智慧摩羯数据科技有限公司
3744,北京,迪原创新(北京)科技有限公司
3747,北京市朝阳区芍药居北里101号世奥国际中心A座1915,北方大贤风电科技（北京）有限公司
3749,北京市海淀区杏石口路65号益园C区11号楼西段二楼,北京基石生命科技有限公司
3755,北京市,华兴创信(北京)科技有限公司
3757,北京市经济技术开发区路东区科创十四街与经海五路交口以东500米,四达时代集团
3758,北京市海淀区北四环西路67号中关村创新科技大厦306,北京声智科技有限公司
3759,北京市海淀区花园路金尚嘉园,北京万游网络科技有限公司
3760,北京市海淀区西直门北大街甲43号金运大厦A座7层,北京中广瑞波科技股份有限公司
3762,北京市朝阳区将台西路18号皮革大厦,北京众享比特科技有限公司
3765,北京市海淀区知春路48号盈都大厦A座28层（近地铁10，13号线知春路站）,伊必汽车软件(上海)有限公司
3766,北京市上地中关村软件园40号楼数字山谷4层,北京网脑科技发展有限公司
3767,北京恒信志远科技有限公司,北京恒信志远科技有限公司
3768,北京市朝阳区远洋国际中心C座1706室,钧云(上海)网络科技有限公司
3769,北京市昌平区华远静林湾,中金信科(北京)科技股份有限公司
3770,北京朝阳区中国第一商城,北京顶派国际管理咨询有限公司
3778,北京市朝阳区,迪原创新(北京)科技有限公司
3779,北京市海淀区中关村大街11号E世界财富中心A座12层,北京誉成云创科技有限公司
3786,北京市西城区广安门内大街338号港中旅大厦七层711室,北京国势通科技有限公司
3788,北京市朝阳区东三环北路三号北京中远幸福大厦A座17层,宇信数据科技有限公司
3789,北京,北京数起科技有限公司
3790,海淀区,上海赤犬投资管理有限公司
3792,北京市海淀区中关村软件园二期华胜天成科研大楼一层右侧,重庆小康工业集团股份有限公司
3794,北京市海淀区善缘街1号 立方庭 2-322,信联资信服务有限公司
3795,北京市 朝阳区 建国路88号4号楼3002,上海逸云信息科技发展有限公司
3796,青岛市,青岛中道企业管理有限公司
3797,北京市海淀区上地五街群英科技园西侧5号楼5层501室,北京纳网科技有限公司
3798,北京市海淀区中关村软件园一期一号楼信息中心a座b305,北京天地一格科技有限公司
3799,北京朝阳成寿寺路甲108号,鲤鱼(上海)文化科技有限公司北京分公司
3800,北京市朝阳区,北京蓝海龙文化传播有限公司
3804,北京,上海沛生企业管理中心
3806,北京市朝阳区酒仙桥路52号院东方科技园1号楼B座2层,北京海象世纪信息服务有限公司
3810,北京市朝阳区北辰西路8号院2号楼北辰世纪中心A座1525室,卓越工坊(北京)科技有限公司
3811,北京市海淀区学清路金码大厦B座708-709室,北京国舜科技有限公司
3812,北京市西城区裕民东路3号的京版信息港4层,迪原创新(北京)科技有限公司
3814,北京市海淀区西三环中路11号中央广播电视塔2-5层,北京中广创思文化传播有限公司
3815,北京市朝阳区高井文化园路8号东亿国际传媒产业园C3号楼2层,北京酷鱼畅享科技有限公司
3816,北京市海淀区东冉北街9号，互联网金融产业园，宝蓝金园国际中心B4015室,德稻全球创新网络(北京)有限公司
3817,北京朝阳区东方东路19号亮马桥外交办公大楼D1座1401室,东芝(中国)有限公司
3818,海淀区 - 五道口 - 成府路45号中关村智造大街G座3楼,南京果酱文化发展有限公司
3819,北京市海淀区中关村大街18号8层04-1521 ,北京万游网络科技有限公司
3821,深圳市福田区中央西谷大厦502（地铁上沙站）,深圳市快乐人生人力资源有限公司
3822,北京市朝阳区酒仙桥东路10号，青麦时代109,吉林纪元时空动漫游戏科技集团股份有限公司北京分公司
3823,北京朝阳区三里屯SOHO办公D座1001,上海连舟科技有限公司
3826,山东省青岛市崂山区青大三路8号保利中心8楼815,青岛牧桐网络科技工程有限公司
3829,朝阳区望京SOHO塔三B座1809,北京简网世纪科技有限公司
3831,北京市朝阳区望京绿地中心B座2001-2002室,绿瘦健康产业集团有限公司
3832,北京市六道口,游瑞世纪(北京)管理咨询有限公司
3834,北京市海淀区上地东路9号得实大厦5层南区,北京算云联科科技有限公司
3836,北京市朝阳区三里屯SOHO办公D座1001,上海连舟科技有限公司
3837,工作地址：北京市海淀区海淀大街普天大厦11层西区,巧达科技(北京)有限公司
3838,北京朝阳区青年路113号东院,北京逸文医疗信息技术有限公司
3839,海淀区知春路23号量子银座,速感科技(北京)有限公司
3841,北京棱镜互动科技有限公司,北京棱镜互动科技有限公司
3843,北京市东城区朝阳门内大街银河SOHO,北京居诺技术开发中心
3844,河南省鹤壁市淇滨区兴鹤大街汇金大厦9楼,鹤壁高新区高新技术企业培育服务中心
3845,北京市海淀区北航致真大厦,北京智分科技有限公司
3846,北京市竞园艺术中心11C,北京九天微星科技发展有限公司
3848,北京市海淀区中关村南36号湖北大厦18层,北京象翌微链计算技术有限公司
3850,北京市海淀区上地十街1号院,爱股票
3851,北京市昌平区中关村生命科学园路20号院1号楼生物技术研发中心三层,中玉金标记(北京)生物技术股份有限公司
3856,朝阳区望京广顺北大街16号华彩大厦,上海姚记悠彩网络科技有限公司北京分公司
3857,北京市朝阳区甜水园路万科公园五号20号写字楼306室,北京新澜互动广告有限公司
3859,北京市昌平区回龙观龙域北街金域国际中心B座10层,北京清鹤科技有限公司
3860,大兴区亦庄西环南路18号汇龙森科技园二园A座312室,北京核利电子商务有限公司
3863,朝阳区光华路SOHO二期D座802室,北京欧应科技有限公司
3865,北京市海淀区学院路35号世宁大厦1101,北京志翔科技股份有限公司
3867,北京市丰台区总部基地5区11号楼5层,北京联合智云科技有限公司
3868,北京市西城区华远北街2号通港大厦703,西安绿点信息科技有限公司
3869,北京市朝阳区双桥中路北院1号,北京长城电子装备有限责任公司
3871,北京市昌平区黄平路泰华龙旗广场2号楼D座5楼,北京炬鑫网络科技有限公司
3872,北京海淀区清河强佑大厦A座1419室,北京开维创科技有限公司
3874,北京市海淀区学院路甲5号768创意园A座东区2号门2层,北京春雨天下软件有限公司
3876,北京市东城区永定门外西滨河路8号中海地产广场东塔806,北京鑫泰能源股份有限公司
3880,海淀区中关村软件园11号楼大洋大厦,深圳市芒柠科技有限公司
3883,北京市朝阳区望京SOHO,超对称(北京)科技有限公司
3884,北京市朝阳区望京SOHO ,超对称(北京)科技有限公司
3885,北京朝阳区东四环北路7号太合大院(南十里居路),北京太合娱乐文化发展股份有限公司
3886,北京市海淀区知春路甲48号盈都大厦B座12层,北京云起融通科技有限公司
3887,北京市海淀区,广州兴图科技有限公司
3888,北京市西城区北三环中路甲29号院华龙大厦A座1607,北京新模式科技有限公司
3892,北京市海淀区上地信息路甲28号科实大厦D座202室,上海派拉软件股份有限公司
3893,北京市海淀区苏州街3号大恒科技大厦南座18层,北京羽扇智信息科技有限公司
3895,北京市朝阳区化工路59号焦奥中心1号楼A座305室,北京万维亚太科技有限公司
3897,北京市海淀区中关村科学院南路6号,中科天玑数据科技股份有限公司
3898,北京市海淀区,深圳市文鼎创数据科技有限公司
3902,北京市朝阳区酒仙桥北路甲10号IT电子科技园201楼 ,北京太平洋莱特科技有限公司
3904,北京市朝阳区媒体村天畅园1号楼2308#,北京跬步众成信息技术有限公司
3906,北京市朝阳区姚家园路105号乐视大厦7层,佰邦达科技（北京）有限公司
3907,北京高校大学生创业园-索维智能,北京索维智能科技有限公司
3909,北京朝阳区劲松七区725号院,北京露米埃动画制作有限公司
3912,北京朝阳区东大桥路8号SOHO尚都北塔A座1101室,图灵通诺(北京)科技有限公司
3913,北京市朝阳区左家庄一号静安东街汉美国门大厦5层,北京恒天易开科技股份有限公司
3914,北京朝阳区建外SOHO,北京左岸时代传媒股份有限公司
3917,北京市朝阳区北辰东路8号北辰时代大厦17层,北京腾信卓越咨询有限公司
3918,北京市丰台区南四环西路188号十七区5号楼,北京航天泰坦科技股份有限公司
3922,上海市徐汇区的wewok里,北京真格天成投资管理有限公司
3924,北京市海淀区东北旺西路八号中关村软件园9号楼国际软件大厦,深圳市源极光科技有限公司
3926,北京市 ,北京鼎新同人管理咨询有限公司
3928,姚家园,佰邦达科技（北京）有限公司
3930,北京市朝阳区来广营西路5号院诚盈中心1号楼10层,易纳购科技(北京)有限公司
3931,中国科学院大气物理研究所 北京市朝阳区华严里40号楼,中国科学院大气物理研究所
3932,北京大学综合科研楼,北京华睿慧脑科技中心(有限合伙)
3933,朝阳区北苑路170号凯旋城C座2006,北京币码网络科技有限公司
3934,和平里九区甲4号安信大厦,北京安信广通新技术有限公司
3938,海淀区中关村软件园11号楼大洋大厦,深圳市前海谷雨网络科技有限公司
3939,北京市朝阳区四惠东通惠大厦A区5层,中望金服信息科技(北京)有限公司
3940,北京市朝阳区光华路4号 东方梅地亚 a座1209,北京盘古奇点投资管理有限公司
3944,北京市海淀区杏石口路中间建筑五区8号楼1单元201,北京深瞐科技有限公司
3945,北京益园C12西段三层,开网科技(北京)有限公司
3947,益园,北京腾信软创信息技术有限公司
3948,北京朝阳区朝外大街8号,北京热锋互动网络科技有限公司
3949,北京市东城区美术馆后街大取灯胡同2号,北京车与车科技有限公司
3952,北京市海淀区北三环中路44号2-11,司马大大(北京)智能系统有限公司
3954,西二旗,迪原创新(北京)科技有限公司
3955,北京市昌平区中关村生命科学园路20号院1号楼三层,中玉金标记(北京)生物技术股份有限公司
3956,北京市海淀区海淀路50号甲北大资源联楼2层,司马大大(北京)智能系统有限公司
3959,北京市昌平区金域国际中心A座703-704室,梦启(北京)科技有限公司
3960,中关村海淀大街普天大厦西区11层,巧达科技(北京)有限公司
3962,北京,深圳市英特方略企业管理顾问有限公司
3964,北京市海淀区北土城西路7号G座12层（中科院大气所大院）,中科三清科技有限公司
3965,北京市海淀区中关村南一条甲1号ECO中科爱克大厦二层,北京多维视通技术有限公司
3966,北京,北京赛思天成科技有限责任公司
3969,北京市石景山区盛景国际广场A座6层,北京阿尔山金融科技有限公司
3970,北京市朝阳区望京SOHO塔一B座16层1610室,大连火眼征信管理有限公司
3971,北京市朝阳区工体北路8号三里屯soho A座2101室,量子云未来(北京)信息科技有限公司
3972,北京市朝阳区东三环中路39号建外SOHO东区 B-1001室。,上融网络科技(北京)有限公司
3974,北京市海淀区上地东路盈创动力E座401A,博易创为(北京)数字传媒股份有限公司
3978,北京市朝阳区姚家园南路1号 惠通时代广场 猎豹移动,北京猎豹移动科技有限公司
3981,北京市,北京南天软件有限公司
3985,北京市西城区广安门内大街311号院祥龙商务大厦A座5层,北京汇通金财信息科技有限公司
3987,"北京市朝阳区望京SOHO,塔3，B座，42层",北京麒麟合盛网络技术有限公司
3989,北京朝阳区酒仙桥路14号兆维工业园区B4裸心社,武汉文网亿联科技有限公司
3990,北京,南京麦思伦信息科技有限公司
3991,北京,中天金融集团股份有限公司
3993,北京市东城区东中街58号美惠大厦,亚信科技(中国)有限公司
